order px wavelength class PCC r_m r_c med_intensity
43 2545 6930.01 w 0.298 0.03499 0.00814 -0.0023
43 2546 6930.03 w 0.051 0.00504 0.00501 0.0035
43 2565 6930.49 w 0.049 0.00477 0.01276 0.0113
43 2566 6930.51 w 0.371 0.04062 0.01892 0.0068
43 2567 6930.54 w 0.526 0.05254 0.01109 -0.0046
43 2568 6930.56 w 0.785 0.11950 0.01844 -0.0173
43 2569 6930.58 w 0.784 0.12873 0.01390 -0.0246
43 2570 6930.61 w 0.612 0.09396 0.00977 -0.0183
43 2571 6930.63 w 0.413 0.03974 0.01175 -0.0001
43 2572 6930.66 w -0.038 -0.00399 0.00535 0.0065
43 2596 6931.23 w 0.105 0.00993 -0.00641 -0.0094
43 2597 6931.25 w 0.617 0.07940 0.00153 -0.0222
43 2598 6931.28 w 0.809 0.17536 -0.00113 -0.0536
43 2599 6931.30 w 0.923 0.30310 -0.00367 -0.0943
43 2600 6931.33 w 0.948 0.33549 -0.00560 -0.1059
43 2601 6931.35 w 0.909 0.23326 -0.00293 -0.0727
43 2602 6931.37 w 0.770 0.11360 -0.00189 -0.0359
43 2603 6931.40 w 0.497 0.06967 0.01094 -0.0099
43 2604 6931.42 w 0.118 0.01280 0.00558 0.0018
43 2612 6931.61 w 0.153 0.01466 0.01281 0.0084
43 2613 6931.64 w 0.251 0.02630 0.01310 0.0052
43 2614 6931.66 w 0.327 0.03267 0.01063 0.0009
43 2615 6931.69 w 0.395 0.05436 0.00682 -0.0094
43 2616 6931.71 w 0.679 0.11806 0.00839 -0.0269
43 2617 6931.73 w 0.853 0.21059 0.00933 -0.0536
43 2618 6931.76 w 0.914 0.27996 0.00226 -0.0814
43 2619 6931.78 w 0.903 0.24771 -0.00497 -0.0790
43 2620 6931.80 w 0.800 0.16395 -0.00277 -0.0518
43 2621 6931.83 w 0.553 0.08630 -0.00245 -0.0282
43 2622 6931.85 w 0.394 0.06654 0.00489 -0.0150
43 2623 6931.88 w 0.178 0.02403 0.00088 -0.0063
43 2626 6931.95 w 0.233 0.02628 0.00333 -0.0045
43 2627 6931.97 w 0.337 0.03672 0.00449 -0.0065
43 2628 6932.00 w 0.424 0.05592 -0.00036 -0.0171
43 2629 6932.02 w 0.785 0.12280 0.00526 -0.0315
43 2630 6932.04 w 0.772 0.13567 -0.00232 -0.0429
43 2631 6932.07 w 0.793 0.15116 0.00254 -0.0427
43 2632 6932.09 w 0.801 0.14936 0.00204 -0.0426
43 2633 6932.12 w 0.791 0.16798 0.00350 -0.0467
43 2634 6932.14 w 0.836 0.17484 0.00323 -0.0490
43 2635 6932.16 w 0.794 0.14665 0.00017 -0.0437
43 2636 6932.19 w 0.607 0.08997 -0.00873 -0.0356
43 2637 6932.21 w 0.472 0.05824 -0.00364 -0.0211
43 2638 6932.23 w 0.036 0.00380 -0.00671 -0.0079
43 2683 6933.31 w 0.182 0.01812 -0.00094 -0.0064
43 2684 6933.33 w 0.238 0.02637 -0.00080 -0.0087
43 2685 6933.36 w 0.450 0.06247 0.00680 -0.0119
43 2686 6933.38 w 0.521 0.05668 -0.00171 -0.0187
43 2687 6933.40 w 0.639 0.09873 -0.00172 -0.0312
43 2688 6933.43 w 0.706 0.15453 -0.00955 -0.0558
43 2689 6933.45 w 0.896 0.28162 -0.00626 -0.0905
43 2690 6933.47 w 0.937 0.34425 -0.00629 -0.1092
43 2691 6933.50 w 0.862 0.25528 -0.01740 -0.0937
43 2692 6933.52 w 0.806 0.20966 -0.01089 -0.0736
43 2693 6933.55 w 0.813 0.22914 -0.00671 -0.0752
43 2694 6933.57 w 0.901 0.31329 -0.01232 -0.1060
43 2695 6933.59 w 0.937 0.39301 -0.01271 -0.1302
43 2696 6933.62 w 0.926 0.36088 -0.01506 -0.1230
43 2697 6933.64 w 0.870 0.27217 -0.01129 -0.0927
43 2698 6933.67 w 0.790 0.19467 -0.00727 -0.0655
43 2699 6933.69 w 0.730 0.15571 -0.00281 -0.0494
43 2700 6933.71 w 0.801 0.17215 0.00638 -0.0451
43 2701 6933.74 w 0.843 0.23150 0.01015 -0.0591
43 2702 6933.76 w 0.927 0.36385 0.01153 -0.0973
43 2703 6933.78 w 0.941 0.63049 0.00933 -0.1792
43 2704 6933.81 w 0.974 0.88281 0.00023 -0.2637
43 2705 6933.83 w 0.967 0.82384 -0.00281 -0.2491
43 2706 6933.86 w 0.934 0.53107 -0.00210 -0.1609
43 2707 6933.88 w 0.895 0.29273 0.00411 -0.0834
43 2708 6933.90 w 0.786 0.15197 0.00106 -0.0444
43 2709 6933.93 w 0.607 0.08434 -0.00083 -0.0260
43 2710 6933.95 w 0.599 0.08583 0.01109 -0.0146
43 2711 6933.98 w 0.396 0.05124 0.00657 -0.0088
43 2712 6934.00 w 0.311 0.03780 0.00542 -0.0059
43 2713 6934.02 w 0.223 0.02362 0.00130 -0.0058
43 2727 6934.36 z -0.011 0.00087 -0.03990 -0.0386
43 2728 6934.38 z 0.490 -0.05165 -0.03828 -0.1130
43 2729 6934.40 z 0.805 -0.15372 -0.05828 -0.2808
43 2730 6934.43 z 0.905 -0.22129 -0.03510 -0.3554
43 2731 6934.45 z 0.771 -0.15318 -0.00005 -0.2218
43 2732 6934.47 z 0.523 -0.06491 0.01410 -0.0799
43 2733 6934.50 z 0.401 -0.03990 0.03259 -0.0252
43 2734 6934.52 z 0.220 -0.01713 0.01319 -0.0116
43 2762 6935.19 z -0.158 0.00957 -0.02790 -0.0140
43 2763 6935.21 z 0.477 -0.02906 0.01088 -0.0312
43 2764 6935.24 z 0.427 -0.04660 -0.02993 -0.0974
43 2765 6935.26 z 0.693 -0.13623 -0.06364 -0.2608
43 2766 6935.28 z 0.953 -0.25049 -0.01355 -0.3761
43 2767 6935.31 z 0.866 -0.18848 0.00841 -0.2644
43 2768 6935.33 z 0.657 -0.07345 0.00041 -0.1059
43 2769 6935.35 z 0.499 -0.03904 0.01338 -0.0431
43 2770 6935.38 z 0.118 -0.00918 -0.01323 -0.0265
43 2782 6935.66 w 0.135 0.01336 0.00218 -0.0018
43 2783 6935.69 w 0.444 0.04981 0.01129 -0.0036
43 2784 6935.71 w 0.468 0.05148 0.00968 -0.0057
43 2785 6935.73 w 0.599 0.06722 0.00900 -0.0111
43 2786 6935.76 w 0.761 0.10195 0.01125 -0.0192
43 2787 6935.78 w 0.770 0.14939 0.00570 -0.0390
43 2788 6935.81 w 0.862 0.19841 0.00628 -0.0530
43 2789 6935.83 w 0.859 0.18737 0.00074 -0.0553
43 2790 6935.85 w 0.721 0.13432 -0.00141 -0.0416
43 2791 6935.88 w 0.522 0.07203 -0.00318 -0.0247
43 2792 6935.90 w 0.361 0.04103 -0.00253 -0.0148
43 2793 6935.92 w 0.094 0.01381 -0.00265 -0.0068
43 2861 6937.54 w 0.072 0.00693 -0.01332 -0.0154
43 2862 6937.56 w 0.341 0.03890 -0.01237 -0.0240
43 2863 6937.58 w 0.426 0.06870 -0.01274 -0.0333
43 2864 6937.61 w 0.753 0.15778 -0.00923 -0.0564
43 2865 6937.63 w 0.936 0.30131 -0.01112 -0.1012
43 2866 6937.65 w 0.961 0.57838 -0.01397 -0.1869
43 2867 6937.68 w 0.977 1.01064 -0.01178 -0.3140
43 2868 6937.70 w 0.984 1.21293 -0.02852 -0.3912
43 2869 6937.73 w 0.982 0.98614 -0.02849 -0.3233
43 2870 6937.75 w 0.955 0.58207 -0.02352 -0.1976
43 2871 6937.77 w 0.890 0.29741 -0.01754 -0.1065
43 2872 6937.80 w 0.802 0.15096 -0.01503 -0.0602
43 2873 6937.82 w 0.601 0.07841 -0.01142 -0.0349
43 2874 6937.84 w 0.327 0.03753 -0.01249 -0.0237
43 2875 6937.87 w 0.204 0.02418 -0.00625 -0.0135
43 2885 6938.10 w 0.075 0.00909 0.00106 -0.0017
43 2886 6938.13 w 0.404 0.03586 0.00277 -0.0080
43 2887 6938.15 w 0.652 0.08516 0.00815 -0.0173
43 2888 6938.17 w 0.697 0.12242 0.00167 -0.0349
43 2889 6938.20 w 0.868 0.20275 0.00926 -0.0514
43 2890 6938.22 w 0.937 0.27772 0.00851 -0.0745
43 2891 6938.25 w 0.952 0.39464 0.00701 -0.1110
43 2892 6938.27 w 0.962 0.44839 0.00426 -0.1298
43 2893 6938.29 w 0.929 0.37867 0.00894 -0.1043
43 2894 6938.32 w 0.852 0.23043 0.00837 -0.0605
43 2895 6938.34 w 0.579 0.09389 -0.00112 -0.0292
43 2896 6938.36 w 0.398 0.05797 0.00604 -0.0113
43 2897 6938.39 w 0.160 0.02090 0.00288 -0.0034
43 2942 6939.45 w 0.055 0.00703 -0.00259 -0.0047
43 2943 6939.47 w 0.354 0.04945 0.00432 -0.0105
43 2944 6939.50 w 0.438 0.06409 -0.00117 -0.0203
43 2945 6939.52 w 0.754 0.13279 0.00292 -0.0368
43 2946 6939.54 w 0.883 0.26811 0.00426 -0.0759
43 2947 6939.57 w 0.975 0.47400 0.00377 -0.1379
43 2948 6939.59 w 0.985 0.78857 -0.00005 -0.2358
43 2949 6939.62 w 1.000 1.00000 0.00000 -0.2990
43 2950 6939.64 w 0.985 0.85640 -0.00490 -0.2610
43 2951 6939.66 w 0.965 0.61551 0.01004 -0.1740
43 2952 6939.69 w 0.946 0.39076 0.00690 -0.1099
43 2953 6939.71 w 0.899 0.28872 0.00202 -0.0843
43 2954 6939.73 w 0.931 0.28621 0.00320 -0.0824
43 2955 6939.76 w 0.868 0.21551 -0.00259 -0.0670
43 2956 6939.78 w 0.736 0.16250 0.00329 -0.0453
43 2957 6939.80 w 0.604 0.10816 0.00542 -0.0269
43 2958 6939.83 w 0.221 0.02898 -0.00537 -0.0140
43 2965 6939.99 w 0.114 0.01459 -0.00584 -0.0102
43 2966 6940.02 w 0.454 0.06701 0.00407 -0.0160
43 2967 6940.04 w 0.559 0.09499 0.00538 -0.0230
43 2968 6940.06 w 0.677 0.11830 -0.00388 -0.0393
43 2969 6940.09 w 0.891 0.22963 0.00177 -0.0669
43 2970 6940.11 w 0.922 0.37899 -0.00179 -0.1151
43 2971 6940.13 w 0.971 0.64118 -0.01453 -0.2062
43 2972 6940.16 w 0.987 1.08873 -0.01326 -0.3388
43 2973 6940.18 w 0.990 1.41104 -0.02273 -0.4446
43 2974 6940.20 w 0.984 1.27490 -0.03070 -0.4119
43 2975 6940.23 w 0.970 0.84459 -0.02966 -0.2822
43 2976 6940.25 w 0.947 0.50784 -0.01321 -0.1650
43 2977 6940.28 w 0.889 0.27856 -0.01686 -0.1001
43 2978 6940.30 w 0.737 0.15619 -0.02093 -0.0676
43 2979 6940.32 z 0.583 -0.06809 0.02961 -0.0689
43 2980 6940.35 z 0.707 -0.08437 0.00028 -0.1218
43 2981 6940.37 z 0.893 -0.14668 0.02674 -0.1855
43 2982 6940.39 z 0.770 -0.13225 0.03474 -0.1567
43 2983 6940.42 z 0.614 -0.07833 0.04138 -0.0720
43 2984 6940.44 z 0.303 -0.02480 0.01657 -0.0193
43 2985 6940.46 z -0.076 0.00583 -0.01082 -0.0024
43 3005 6940.93 w 0.107 0.01074 0.00235 -0.0009
43 3006 6940.96 w 0.665 0.09701 0.01040 -0.0186
43 3007 6940.98 w 0.837 0.17150 0.00703 -0.0443
43 3008 6941.00 w 0.870 0.21598 0.01200 -0.0526
43 3009 6941.03 w 0.769 0.17271 0.01085 -0.0408
43 3010 6941.05 w 0.520 0.06934 -0.00368 -0.0244
43 3011 6941.08 w 0.277 0.04285 -0.00543 -0.0182
43 3012 6941.10 w 0.363 0.05272 -0.00217 -0.0179
43 3013 6941.12 w 0.539 0.09047 -0.00020 -0.0272
43 3014 6941.15 w 0.744 0.15589 -0.00861 -0.0552
43 3015 6941.17 w 0.896 0.30510 -0.02435 -0.1156
43 3016 6941.19 w 0.914 0.46239 -0.08080 -0.2191
43 3017 6941.22 w 0.900 0.53010 -0.15946 -0.3180
43 3018 6941.24 w 0.802 0.36983 -0.17305 -0.2836
43 3019 6941.26 w 0.595 0.18380 -0.10323 -0.1582
43 3020 6941.29 w 0.564 0.09083 -0.04056 -0.0677
43 3021 6941.31 w 0.423 0.05353 -0.01477 -0.0308
43 3022 6941.33 w 0.515 0.06360 -0.00205 -0.0211
43 3023 6941.36 w 0.351 0.03440 -0.00176 -0.0121
43 3024 6941.38 w 0.089 0.00848 -0.00245 -0.0050
43 3050 6941.99 w 0.176 0.02447 -0.00017 -0.0075
43 3051 6942.02 w 0.329 0.04306 -0.00534 -0.0182
43 3052 6942.04 w 0.599 0.08783 -0.00600 -0.0323
43 3053 6942.06 w 0.761 0.16515 -0.00627 -0.0556
43 3054 6942.09 w 0.897 0.32671 -0.00346 -0.1011
43 3055 6942.11 w 0.963 0.57599 -0.00880 -0.1810
43 3056 6942.13 w 0.983 0.91654 -0.00741 -0.2815
43 3057 6942.16 w 0.988 1.05547 -0.01663 -0.3322
43 3058 6942.18 w 0.980 0.85365 -0.02134 -0.2766
43 3059 6942.20 w 0.961 0.58401 -0.00961 -0.1842
43 3060 6942.23 w 0.900 0.36430 -0.00341 -0.1123
43 3061 6942.25 w 0.838 0.24586 -0.00013 -0.0736
43 3062 6942.27 w 0.879 0.22187 0.00652 -0.0598
43 3063 6942.30 w 0.825 0.24066 0.00564 -0.0663
43 3064 6942.32 w 0.922 0.34340 0.01210 -0.0906
43 3065 6942.34 w 0.954 0.49018 0.00708 -0.1395
43 3066 6942.37 w 0.979 0.62623 0.01084 -0.1764
43 3067 6942.39 w 0.970 0.55723 0.00035 -0.1663
43 3068 6942.41 w 0.958 0.39666 0.00770 -0.1109
43 3069 6942.44 w 0.864 0.22445 0.00127 -0.0658
43 3070 6942.46 w 0.771 0.13483 -0.00067 -0.0410
43 3071 6942.49 w 0.541 0.07124 -0.00350 -0.0248
43 3072 6942.51 w 0.587 0.07756 0.00618 -0.0170
43 3073 6942.53 w 0.383 0.04369 0.00463 -0.0084
43 3074 6942.56 w 0.005 0.00060 -0.00242 -0.0026
43 3118 6943.59 w -0.026 -0.00288 -0.01520 -0.0143
43 3119 6943.61 w 0.373 0.04416 -0.00727 -0.0205
43 3120 6943.63 w 0.481 0.05162 -0.01175 -0.0272
43 3121 6943.66 w 0.711 0.09325 -0.00543 -0.0333
43 3122 6943.68 w 0.721 0.15039 -0.00870 -0.0537
43 3123 6943.70 w 0.874 0.25133 -0.00275 -0.0779
43 3124 6943.73 w 0.939 0.41160 0.00298 -0.1201
43 3125 6943.75 w 0.961 0.70504 0.00192 -0.2089
43 3126 6943.77 w 0.980 1.10619 -0.01036 -0.3411
43 3127 6943.80 w 0.989 1.45790 -0.01507 -0.4510
43 3128 6943.82 w 0.979 1.32445 -0.02463 -0.4206
43 3129 6943.84 w 0.975 0.86081 -0.03306 -0.2904
43 3130 6943.87 w 0.962 0.51473 -0.01474 -0.1686
43 3131 6943.89 w 0.896 0.29778 -0.01159 -0.1006
43 3132 6943.91 w 0.839 0.19417 -0.00181 -0.0599
43 3133 6943.94 w 0.767 0.13905 -0.00056 -0.0421
43 3134 6943.96 w 0.647 0.10420 0.00016 -0.0310
43 3135 6943.98 w 0.486 0.07105 0.00086 -0.0204
43 3136 6944.01 w 0.569 0.07998 0.00679 -0.0171
43 3137 6944.03 w 0.325 0.03824 -0.00096 -0.0124
43 3138 6944.05 w 0.210 0.02760 -0.00143 -0.0097
44 0068 6953.00 z 0.087 -0.00586 0.00639 -0.0021
44 0069 6953.02 z 0.288 -0.02143 0.02675 -0.0043
44 0070 6953.05 z 0.337 -0.02494 0.01491 -0.0212
44 0071 6953.07 z 0.458 -0.03593 0.00659 -0.0454
44 0072 6953.10 z 0.314 -0.02003 0.00015 -0.0288
44 0073 6953.13 z 0.005 -0.00028 -0.00580 -0.0062
44 0079 6953.28 w 0.229 0.01860 0.00481 -0.0007
44 0080 6953.31 w 0.256 0.02343 0.00324 -0.0038
44 0081 6953.34 w 0.261 0.02903 0.00397 -0.0047
44 0082 6953.36 w 0.261 0.02551 0.00264 -0.0050
44 0083 6953.39 w 0.259 0.03161 0.00340 -0.0060
44 0084 6953.41 w 0.310 0.04050 0.00302 -0.0091
44 0085 6953.44 w 0.424 0.05047 -0.00012 -0.0152
44 0086 6953.47 w 0.511 0.07220 -0.00449 -0.0261
44 0087 6953.49 w 0.791 0.13930 -0.00142 -0.0431
44 0088 6953.52 w 0.897 0.24579 -0.00312 -0.0766
44 0089 6953.54 w 0.956 0.47549 0.00167 -0.1405
44 0090 6953.57 w 0.976 0.71695 -0.00373 -0.2181
44 0091 6953.60 w 0.978 0.69489 -0.00725 -0.2150
44 0092 6953.62 w 0.943 0.43675 -0.01100 -0.1416
44 0093 6953.65 w 0.925 0.29532 0.00529 -0.0830
44 0094 6953.67 w 0.802 0.18622 -0.00305 -0.0587
44 0095 6953.70 w 0.811 0.17542 -0.00150 -0.0539
44 0096 6953.73 w 0.831 0.22447 -0.00313 -0.0702
44 0097 6953.75 w 0.927 0.33116 -0.00149 -0.1005
44 0098 6953.78 w 0.910 0.31455 -0.01544 -0.1095
44 0099 6953.81 w 0.830 0.21507 -0.01084 -0.0751
44 0100 6953.83 w 0.638 0.10623 -0.01144 -0.0432
44 0101 6953.86 w 0.422 0.05699 -0.01115 -0.0282
44 0102 6953.88 w 0.282 0.04049 -0.01994 -0.0320
44 0103 6953.91 z 0.331 -0.03299 -0.00272 -0.0505
44 0104 6953.94 z 0.288 -0.02162 -0.00621 -0.0375
44 0105 6953.96 z 0.245 -0.02179 0.01992 -0.0116
44 0106 6953.99 z 0.076 -0.00540 0.00529 -0.0025
44 0167 6955.58 w 0.086 0.00951 0.00137 -0.0015
44 0168 6955.60 w 0.554 0.07008 0.01186 -0.0091
44 0169 6955.63 w 0.631 0.08984 0.00409 -0.0228
44 0170 6955.65 w 0.755 0.11286 0.01090 -0.0228
44 0171 6955.68 w 0.635 0.08533 0.01599 -0.0095
44 0172 6955.71 w 0.181 0.01893 0.00326 -0.0024
44 0191 6956.20 w 0.234 0.02440 -0.01493 -0.0222
44 0192 6956.23 w 0.302 0.03726 -0.02130 -0.0324
44 0193 6956.25 w 0.407 0.05834 -0.02413 -0.0416
44 0194 6956.28 w 0.864 0.16400 -0.00998 -0.0590
44 0195 6956.31 w 0.922 0.26326 -0.01306 -0.0918
44 0196 6956.33 w 0.966 0.50062 -0.00500 -0.1547
44 0197 6956.36 w 0.978 0.90485 -0.00864 -0.2792
44 0198 6956.38 w 0.982 1.57730 -0.02257 -0.4942
44 0199 6956.41 w 0.991 2.10965 -0.03640 -0.6672
44 0200 6956.44 w 0.985 1.80913 -0.03584 -0.5768
44 0201 6956.46 w 0.978 1.41410 -0.01418 -0.4370
44 0202 6956.49 w 0.985 1.38314 -0.00236 -0.4159
44 0203 6956.51 w 0.989 1.38958 -0.00919 -0.4247
44 0204 6956.54 w 0.974 1.01073 -0.01616 -0.3184
44 0205 6956.57 w 0.949 0.58874 -0.01098 -0.1870
44 0206 6956.59 w 0.889 0.33564 -0.00550 -0.1059
44 0207 6956.62 w 0.843 0.21176 -0.00154 -0.0649
44 0208 6956.64 w 0.737 0.12626 -0.00319 -0.0409
44 0209 6956.67 w 0.648 0.07816 -0.00560 -0.0290
44 0210 6956.70 w 0.421 0.05123 -0.00495 -0.0203
44 0211 6956.72 w 0.199 0.02741 -0.00341 -0.0116
44 0307 6959.22 w 0.157 0.01809 0.00596 0.0006
44 0308 6959.24 w 0.261 0.02813 0.00557 -0.0028
44 0309 6959.27 w 0.338 0.03996 0.00353 -0.0084
44 0310 6959.29 w 0.441 0.05744 0.00164 -0.0155
44 0311 6959.32 w 0.729 0.11010 0.00911 -0.0238
44 0312 6959.35 w 0.859 0.16660 0.00681 -0.0430
44 0313 6959.37 w 0.934 0.30207 0.01395 -0.0764
44 0314 6959.40 w 0.963 0.51940 0.01322 -0.1421
44 0315 6959.42 w 0.981 0.91062 0.00744 -0.2648
44 0316 6959.45 w 0.990 1.26519 -0.01052 -0.3888
44 0317 6959.47 w 0.986 1.11444 -0.02389 -0.3571
44 0318 6959.50 w 0.970 0.70214 -0.01247 -0.2224
44 0319 6959.53 w 0.940 0.38987 -0.00780 -0.1244
44 0320 6959.55 w 0.903 0.21436 -0.00802 -0.0721
44 0321 6959.58 w 0.767 0.13594 -0.00485 -0.0455
44 0322 6959.60 w 0.643 0.08517 -0.00086 -0.0263
44 0323 6959.63 w 0.396 0.04849 -0.00346 -0.0180
44 0324 6959.66 w 0.083 0.00794 -0.00910 -0.0115
44 0374 6960.95 w 0.134 0.01492 -0.00088 -0.0053
44 0375 6960.98 w 0.600 0.05489 0.00881 -0.0076
44 0376 6961.00 w 0.525 0.06619 0.00831 -0.0115
44 0377 6961.03 w 0.530 0.05200 0.00011 -0.0154
44 0378 6961.06 w 0.588 0.07728 0.00290 -0.0202
44 0379 6961.08 w 0.645 0.09622 0.00060 -0.0282
44 0380 6961.11 w 0.844 0.15498 0.00721 -0.0391
44 0381 6961.13 w 0.808 0.17035 -0.00714 -0.0581
44 0382 6961.16 w 0.915 0.29720 -0.00184 -0.0907
44 0383 6961.19 w 0.962 0.52286 0.00338 -0.1529
44 0384 6961.21 w 0.978 0.87018 -0.00438 -0.2646
44 0385 6961.24 w 0.988 1.45174 -0.01919 -0.4533
44 0386 6961.26 w 0.992 1.79009 -0.04240 -0.5776
44 0387 6961.29 w 0.979 1.38484 -0.04287 -0.4569
44 0388 6961.32 w 0.974 0.83763 -0.01983 -0.2703
44 0389 6961.34 w 0.953 0.50094 -0.00530 -0.1551
44 0390 6961.37 w 0.941 0.33064 0.00417 -0.0947
44 0391 6961.39 w 0.884 0.22287 0.00327 -0.0634
44 0392 6961.42 w 0.868 0.14474 -0.00156 -0.0448
44 0393 6961.44 w 0.783 0.11503 0.00450 -0.0299
44 0394 6961.47 w 0.517 0.06819 -0.00184 -0.0222
44 0395 6961.50 w 0.499 0.06052 0.00178 -0.0163
44 0396 6961.52 w 0.459 0.04875 0.00588 -0.0087
44 0397 6961.55 w 0.288 0.03311 0.00333 -0.0066
44 0398 6961.57 w 0.205 0.02002 0.00015 -0.0058
44 0476 6963.59 w 0.173 0.01332 -0.00978 -0.0138
44 0477 6963.62 w 0.599 0.05888 -0.00446 -0.0221
44 0478 6963.64 w 0.693 0.07752 -0.00547 -0.0286
44 0479 6963.67 w 0.575 0.06980 -0.00476 -0.0256
44 0480 6963.70 w 0.486 0.04836 -0.00177 -0.0162
44 0481 6963.72 w 0.255 0.02836 -0.00316 -0.0116
44 0482 6963.75 w 0.183 0.01971 -0.00385 -0.0097
44 0508 6964.42 w 0.197 0.02433 -0.00928 -0.0166
44 0509 6964.45 w 0.589 0.08287 0.00071 -0.0241
44 0510 6964.47 w 0.751 0.14260 0.00244 -0.0402
44 0511 6964.50 w 0.901 0.23822 0.00228 -0.0690
44 0512 6964.52 w 0.956 0.38376 -0.00265 -0.1174
44 0513 6964.55 w 0.969 0.47303 -0.00719 -0.1486
44 0514 6964.57 w 0.964 0.38803 -0.00826 -0.1243
44 0515 6964.60 w 0.902 0.22787 -0.00917 -0.0773
44 0516 6964.63 w 0.756 0.13205 -0.00575 -0.0452
44 0517 6964.65 w 0.622 0.08018 -0.00368 -0.0277
44 0518 6964.68 w 0.422 0.04574 -0.00313 -0.0168
44 0519 6964.70 w 0.442 0.04138 0.00084 -0.0115
44 0520 6964.73 w 0.347 0.03825 0.00161 -0.0098
44 0521 6964.76 w 0.195 0.01773 -0.00293 -0.0082
44 0529 6964.96 w 0.192 0.01938 -0.00122 -0.0070
44 0530 6964.99 w 0.242 0.02470 -0.00405 -0.0114
44 0531 6965.01 w 0.434 0.05269 -0.00091 -0.0167
44 0532 6965.04 w 0.573 0.07984 -0.00544 -0.0293
44 0533 6965.07 w 0.841 0.14639 -0.00031 -0.0441
44 0534 6965.09 w 0.823 0.14643 0.00204 -0.0417
44 0535 6965.12 w 0.667 0.09795 0.00459 -0.0247
44 0536 6965.14 w 0.608 0.06503 0.00542 -0.0140
44 0537 6965.17 w 0.180 0.02014 -0.00080 -0.0068
44 0738 6970.34 w 0.058 0.00597 -0.00469 -0.0065
44 0739 6970.37 w 0.298 0.03235 0.00215 -0.0075
44 0740 6970.40 w 0.532 0.05714 0.00812 -0.0090
44 0741 6970.42 w 0.569 0.06202 0.00587 -0.0127
44 0742 6970.45 w 0.693 0.10475 0.01055 -0.0208
44 0743 6970.47 w 0.748 0.13138 0.00839 -0.0309
44 0744 6970.50 w 0.842 0.16971 0.00802 -0.0427
44 0745 6970.52 w 0.834 0.16692 0.00838 -0.0415
44 0746 6970.55 w 0.766 0.12306 0.01076 -0.0260
44 0747 6970.58 w 0.703 0.08062 0.01019 -0.0139
44 0748 6970.60 w 0.666 0.08006 0.01339 -0.0106
44 0749 6970.63 w 0.653 0.07680 0.01556 -0.0074
44 0750 6970.65 w 0.582 0.05457 0.00723 -0.0091
44 0751 6970.68 w 0.427 0.04323 0.00483 -0.0081
44 0752 6970.70 w 0.092 0.00839 -0.00600 -0.0085
44 0753 6970.73 w 0.049 0.00404 -0.01066 -0.0119
44 0754 6970.76 w 0.388 0.03626 -0.00406 -0.0149
44 0755 6970.78 w 0.395 0.04524 -0.00665 -0.0202
44 0756 6970.81 w 0.580 0.08583 -0.00618 -0.0318
44 0757 6970.83 w 0.805 0.16319 -0.00464 -0.0534
44 0758 6970.86 w 0.907 0.24640 -0.01630 -0.0900
44 0759 6970.88 w 0.946 0.34345 -0.01216 -0.1148
44 0760 6970.91 w 0.933 0.27303 -0.01189 -0.0935
44 0761 6970.94 w 0.853 0.17468 -0.00823 -0.0605
44 0762 6970.96 w 0.709 0.08906 -0.00874 -0.0354
44 0763 6970.99 w 0.487 0.05237 -0.00603 -0.0217
44 0764 6971.01 w 0.179 0.01735 -0.01001 -0.0152
44 0792 6971.73 w 0.188 0.02153 -0.00141 -0.0078
44 0793 6971.76 w 0.551 0.05756 0.00695 -0.0103
44 0794 6971.78 w 0.690 0.07249 0.00077 -0.0209
44 0795 6971.81 w 0.698 0.08127 -0.00463 -0.0289
44 0796 6971.83 w 0.534 0.06023 -0.01124 -0.0292
44 0797 6971.86 w -0.040 -0.00367 -0.01729 -0.0162
44 0896 6974.40 w 0.108 0.01010 -0.00777 -0.0108
44 0897 6974.42 w 0.243 0.02473 -0.00454 -0.0119
44 0898 6974.45 w 0.406 0.04427 -0.00381 -0.0170
44 0899 6974.47 w 0.597 0.07174 0.00278 -0.0187
44 0900 6974.50 w 0.435 0.04369 -0.00393 -0.0170
44 0901 6974.52 w 0.422 0.05288 0.00411 -0.0117
44 0902 6974.55 w 0.198 0.01817 -0.00191 -0.0073
44 0907 6974.68 w 0.108 0.01090 -0.00397 -0.0072
44 0908 6974.70 w 0.361 0.03954 0.00254 -0.0093
44 0909 6974.73 w 0.483 0.05085 0.00058 -0.0146
44 0910 6974.75 w 0.574 0.07017 0.00303 -0.0180
44 0911 6974.78 w 0.477 0.04468 0.00146 -0.0119
44 0912 6974.81 w 0.022 0.00180 -0.00728 -0.0078
44 1005 6977.18 w 0.100 0.01250 -0.00122 -0.0050
44 1006 6977.21 w 0.331 0.03625 0.00516 -0.0057
44 1007 6977.23 w 0.336 0.03754 0.00473 -0.0065
44 1008 6977.26 w 0.518 0.06249 0.01163 -0.0071
44 1009 6977.28 w 0.442 0.05568 0.00745 -0.0092
44 1010 6977.31 w 0.479 0.06486 0.00947 -0.0099
44 1011 6977.33 w 0.453 0.07209 0.00712 -0.0144
44 1012 6977.36 w 0.601 0.10367 0.00999 -0.0210
44 1013 6977.39 w 0.665 0.12864 0.00776 -0.0307
44 1014 6977.41 w 0.849 0.21991 0.01542 -0.0503
44 1015 6977.44 w 0.930 0.33032 0.01037 -0.0884
44 1016 6977.46 w 0.963 0.51198 0.00865 -0.1444
